loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_util,total_acc,addr_state,issue_d,is_default
LC003788,10000,60,13.36,229.38,C,C1,< 1 year,MORTGAGE,43716,Fully Paid,home_improvement,16.83,0,21,0,27.2,23,FL,2022-03-01,0
LC003789,25000,60,28.42,784.74,F,F2,1 year,OWN,61070,Current,debt_consolidation,5.13,0,15,0,80.0,35,VA,2019-10-01,0
LC003790,15000,36,15.83,526.1,C,C1,8 years,RENT,51998,Current,car,8.28,0,16,0,64.8,22,MA,2018-10-01,0
LC003791,40000,60,19.22,1042.47,D,D3,7 years,OTHER,36446,Fully Paid,other,0.93,0,10,0,88.4,10,NJ,2019-03-01,0
LC003792,30000,60,7.25,597.58,A,A1,7 years,OWN,63999,Late (31-120 days),car,40.54,0,7,0,45.4,11,WA,2020-01-01,1
LC003793,12000,36,9.63,385.13,B,B2,5 years,MORTGAGE,67957,Charged Off,medical,10.23,0,6,0,21.0,10,OH,2020-04-01,1
LC003794,7500,36,11.83,248.5,B,B5,2 years,RENT,74950,Fully Paid,debt_consolidation,29.8,0,4,0,9.3,14,TX,2022-10-01,0
LC003795,5000,60,15.4,120.0,C,C1,8 years,MORTGAGE,71870,Fully Paid,debt_consolidation,15.0,0,4,0,54.7,24,WI,2016-02-01,0
LC003796,40000,60,24.45,1161.19,E,E2,9 years,RENT,38540,Default,credit_card,44.57,0,29,0,13.2,45,TX,2022-10-01,1
LC003797,12000,36,24.05,471.11,E,E4,9 years,RENT,69788,Default,home_improvement,19.92,1,23,0,67.5,24,NC,2019-07-01,1
LC003798,10000,36,30.94,429.68,G,G1,4 years,MORTGAGE,34259,Default,small_business,9.47,0,4,0,85.3,22,MD,2022-09-01,1
LC003799,5000,60,12.54,112.59,B,B1,4 years,RENT,78591,Current,debt_consolidation,6.18,0,18,0,94.5,24,VA,2019-11-01,0
LC003800,10000,60,9.72,211.1,B,B2,7 years,RENT,69772,Fully Paid,medical,35.68,0,12,0,26.9,28,NJ,2021-02-01,0
LC003801,5000,36,10.7,162.98,B,B5,7 years,OTHER,106643,Current,debt_consolidation,43.69,3,22,0,18.1,26,IN,2016-02-01,0
LC003802,30000,60,5.84,577.75,A,A1,9 years,MORTGAGE,40956,Current,credit_card,1.47,3,27,0,33.0,41,TX,2016-05-01,0
LC003803,7500,60,5.51,143.29,A,A4,6 years,OWN,239718,Fully Paid,major_purchase,34.56,0,11,1,14.1,28,GA,2017-05-01,0
LC003804,40000,36,15.77,1401.74,C,C3,8 years,MORTGAGE,28620,Current,debt_consolidation,21.32,0,16,0,22.9,22,FL,2018-03-01,0
LC003805,5000,60,6.48,97.78,A,A2,4 years,RENT,183414,Current,home_improvement,19.53,0,7,0,46.8,11,WI,2016-07-01,0
LC003806,15000,36,19.19,551.28,D,D5,4 years,MORTGAGE,57039,Fully Paid,debt_consolidation,28.15,1,8,0,84.4,26,NJ,2017-01-01,0
LC003807,30000,36,10.27,971.82,B,B4,10+ years,RENT,177067,Fully Paid,debt_consolidation,34.1,0,16,0,11.2,24,IN,2016-12-01,0
LC003808,25000,36,12.89,841.02,B,B2,8 years,RENT,32758,Fully Paid,debt_consolidation,29.92,0,9,0,47.9,26,MI,2016-07-01,0
LC003809,30000,60,22.47,836.6,E,E3,< 1 year,MORTGAGE,72041,Late (31-120 days),other,44.58,0,22,0,66.2,26,MO,2017-04-01,1
LC003810,12000,60,15.9,291.18,C,C1,8 years,OWN,47217,Fully Paid,home_improvement,6.74,0,23,0,55.7,40,TN,2022-04-01,0
LC003811,30000,36,14.49,1032.48,C,C5,< 1 year,MORTGAGE,142703,Charged Off,vacation,22.81,0,12,0,15.2,28,TX,2016-10-01,1
LC003812,20000,60,16.27,489.23,C,C3,7 years,MORTGAGE,90836,Fully Paid,debt_consolidation,26.34,0,26,0,37.3,38,IL,2018-07-01,0
LC003813,20000,36,10.0,645.34,B,B2,3 years,OWN,65439,Fully Paid,small_business,16.42,0,5,0,48.4,9,MI,2020-07-01,0
LC003814,40000,36,11.94,1327.43,B,B3,8 years,MORTGAGE,72145,Current,debt_consolidation,41.63,2,11,0,41.7,22,PA,2017-12-01,0
LC003815,5000,60,24.92,146.52,E,E2,7 years,RENT,40195,Default,major_purchase,44.36,0,5,0,82.6,5,WA,2021-10-01,1
LC003816,7500,36,29.11,314.74,G,G5,10+ years,RENT,23711,Late (31-120 days),debt_consolidation,26.54,0,28,0,40.1,34,IN,2018-04-01,1
LC003817,12000,36,26.88,489.13,F,F1,4 years,MORTGAGE,66444,Default,major_purchase,9.63,0,28,0,15.0,44,TN,2020-03-01,1
LC003818,30000,60,23.72,858.17,E,E5,5 years,MORTGAGE,44765,Fully Paid,major_purchase,41.45,1,21,0,33.7,31,MI,2017-02-01,0
LC003819,35000,60,24.42,1015.43,E,E1,4 years,MORTGAGE,103997,Current,credit_card,17.01,3,27,0,58.5,47,NJ,2015-06-01,0
LC003820,7500,60,9.45,157.33,B,B3,< 1 year,RENT,95338,Fully Paid,credit_card,0.47,0,22,0,92.5,42,PA,2021-10-01,0
LC003821,25000,36,15.36,871.05,C,C3,3 years,OWN,119222,Late (31-120 days),credit_card,34.51,0,26,0,7.1,42,OH,2022-12-01,1
LC003822,40000,60,9.18,833.83,B,B2,2 years,MORTGAGE,121189,Fully Paid,other,15.78,0,23,0,41.9,32,TX,2015-03-01,0
LC003823,15000,60,18.9,388.28,D,D4,7 years,RENT,66357,Late (31-120 days),other,25.23,2,14,0,42.1,19,MO,2017-05-01,1
LC003824,5000,36,6.78,153.88,A,A4,2 years,OWN,36565,Current,other,11.47,0,5,0,66.5,20,OH,2015-03-01,0
LC003825,15000,60,14.56,353.39,C,C4,3 years,MORTGAGE,117186,Default,credit_card,26.89,1,29,1,33.7,40,NC,2017-03-01,1
LC003826,12000,36,5.41,361.86,A,A5,4 years,OWN,73802,Current,debt_consolidation,14.85,0,21,0,87.0,23,MA,2015-09-01,0
LC003827,5000,60,15.36,119.9,C,C1,2 years,OWN,84512,Fully Paid,credit_card,3.79,0,12,0,29.8,18,OH,2015-04-01,0
LC003828,12000,60,18.74,309.57,D,D1,4 years,RENT,70316,Fully Paid,credit_card,18.5,1,18,1,3.9,27,TN,2016-10-01,0
LC003829,10000,60,19.03,259.57,D,D1,5 years,OWN,28344,Current,credit_card,23.9,0,25,0,26.7,25,AZ,2020-04-01,0
LC003830,7500,36,8.55,236.93,A,A1,1 year,MORTGAGE,61047,Fully Paid,credit_card,29.14,1,29,0,4.6,32,WI,2020-10-01,0
LC003831,5000,36,8.55,157.95,A,A4,5 years,RENT,42151,Current,debt_consolidation,9.07,0,6,1,6.0,11,PA,2021-10-01,0
LC003832,35000,36,7.1,1082.3,A,A1,8 years,MORTGAGE,86793,Fully Paid,home_improvement,6.7,0,19,0,29.2,34,TN,2017-02-01,0
LC003833,12000,36,28.86,501.96,F,F1,5 years,MORTGAGE,83752,Default,credit_card,28.9,0,24,0,50.0,36,MO,2016-09-01,1
LC003834,35000,60,25.95,1046.88,F,F2,9 years,MORTGAGE,33471,Default,car,2.88,2,11,0,69.6,22,AZ,2021-04-01,1
LC003835,20000,36,25.54,800.92,F,F4,< 1 year,RENT,99371,Late (31-120 days),moving,3.86,0,25,0,13.5,34,WA,2019-11-01,1
LC003836,40000,36,13.95,1366.13,C,C4,8 years,MORTGAGE,62457,Fully Paid,moving,7.49,5,8,0,12.1,8,IL,2016-06-01,0
LC003837,12000,36,20.45,448.72,D,D5,1 year,OWN,79074,Default,debt_consolidation,14.9,5,17,0,9.3,28,TX,2021-05-01,1
LC003838,35000,36,20.33,1306.62,D,D2,3 years,RENT,40910,Current,debt_consolidation,20.36,1,19,0,77.7,30,TN,2021-11-01,0
LC003839,10000,60,20.16,265.83,D,D1,1 year,MORTGAGE,109385,Default,other,8.38,1,21,0,49.2,38,TX,2015-01-01,1
LC003840,25000,36,11.66,826.3,B,B3,10+ years,OWN,46890,Fully Paid,major_purchase,35.7,0,23,1,60.6,42,TN,2018-05-01,0
LC003841,25000,36,6.43,765.43,A,A3,5 years,OWN,37869,Current,credit_card,6.84,0,21,0,13.0,27,TN,2015-10-01,0
LC003842,15000,36,12.04,498.5,B,B5,5 years,MORTGAGE,85732,Fully Paid,credit_card,29.72,1,22,0,20.4,37,MA,2017-07-01,0
LC003843,10000,60,15.78,242.01,C,C3,4 years,RENT,153633,Fully Paid,debt_consolidation,6.32,1,20,0,67.6,36,TX,2017-12-01,0
LC003844,7500,36,15.19,260.69,C,C5,9 years,RENT,75477,Current,credit_card,43.59,0,14,1,93.2,32,VA,2020-04-01,0
LC003845,7500,36,12.48,250.83,B,B3,3 years,MORTGAGE,67225,Current,debt_consolidation,3.47,1,4,2,36.9,23,MA,2019-03-01,0
LC003846,35000,60,11.15,763.61,B,B3,2 years,RENT,28559,Fully Paid,debt_consolidation,33.47,0,6,0,41.2,14,VA,2021-01-01,0
LC003847,20000,36,5.02,599.6,A,A4,9 years,RENT,107536,Current,debt_consolidation,20.21,4,11,0,17.2,12,OH,2017-06-01,0
LC003848,5000,36,12.94,168.33,B,B4,1 year,OWN,73026,Current,debt_consolidation,6.78,2,16,0,46.3,31,OH,2017-04-01,0
LC003849,7500,36,8.8,237.8,A,A1,2 years,MORTGAGE,62130,Current,other,9.8,0,4,0,48.9,24,OH,2021-04-01,0
LC003850,15000,60,13.31,343.68,C,C3,8 years,MORTGAGE,230509,Fully Paid,debt_consolidation,28.96,5,23,0,94.0,39,MO,2017-05-01,0
LC003851,35000,36,6.05,1065.56,A,A1,10+ years,RENT,68217,Current,credit_card,16.87,1,27,0,98.7,41,VA,2019-11-01,0
LC003852,25000,60,7.5,500.95,A,A4,7 years,RENT,48794,Fully Paid,debt_consolidation,21.97,0,9,1,28.1,28,IN,2020-07-01,0
LC003853,20000,36,9.02,636.18,B,B2,6 years,RENT,242297,Current,moving,15.34,0,8,0,51.8,26,IL,2020-02-01,0
LC003854,40000,36,7.1,1236.91,A,A2,< 1 year,OWN,108092,Fully Paid,other,1.56,0,5,0,32.8,6,TN,2015-07-01,0
LC003855,35000,36,11.95,1161.67,B,B3,8 years,MORTGAGE,29677,Fully Paid,other,27.54,2,6,0,83.2,23,PA,2022-10-01,0
LC003856,35000,36,11.84,1159.83,B,B5,3 years,RENT,48508,Fully Paid,debt_consolidation,24.7,4,26,0,73.3,31,TX,2020-09-01,0
LC003857,12000,60,26.94,365.99,F,F3,< 1 year,MORTGAGE,78649,Late (31-120 days),medical,32.4,0,14,0,58.7,24,MA,2020-02-01,1
LC003858,35000,36,19.86,1298.23,D,D3,7 years,OWN,75749,Fully Paid,major_purchase,6.54,0,5,0,69.6,9,CA,2022-02-01,0
LC003859,30000,36,31.5,1298.32,G,G3,3 years,MORTGAGE,66355,Default,credit_card,43.27,0,12,0,66.3,16,MD,2018-04-01,1
LC003860,5000,36,24.05,196.3,E,E2,2 years,OWN,24712,Fully Paid,small_business,25.25,0,21,0,3.7,27,MA,2017-02-01,0
LC003861,40000,36,11.09,1311.25,B,B1,9 years,RENT,69386,Current,other,16.51,0,17,0,60.1,19,MA,2020-06-01,0
LC003862,5000,36,12.7,167.75,B,B1,5 years,MORTGAGE,40281,Current,credit_card,14.97,0,26,0,11.2,34,NC,2018-05-01,0
LC003863,12000,60,28.45,376.89,F,F3,4 years,RENT,51762,Default,credit_card,37.11,0,21,0,19.5,37,MA,2020-07-01,1
LC003864,15000,60,5.29,285.07,A,A5,1 year,MORTGAGE,84812,Current,debt_consolidation,21.55,3,12,0,61.3,27,VA,2015-03-01,0
LC003865,20000,36,16.82,711.26,C,C2,7 years,RENT,45235,Fully Paid,credit_card,16.06,0,17,0,55.3,23,PA,2016-11-01,0
LC003866,35000,36,9.68,1124.1,B,B2,7 years,RENT,49236,Late (31-120 days),debt_consolidation,2.45,0,5,0,77.6,16,WI,2016-06-01,1
LC003867,7500,60,15.09,178.78,C,C2,3 years,MORTGAGE,37144,Default,credit_card,26.93,0,10,0,44.3,14,NC,2017-09-01,1
LC003868,10000,60,9.86,211.78,B,B2,< 1 year,MORTGAGE,108199,Fully Paid,home_improvement,0.54,0,18,2,22.5,22,MI,2019-05-01,0
LC003869,5000,36,26.02,201.51,F,F1,7 years,MORTGAGE,83184,Fully Paid,debt_consolidation,41.13,0,14,0,18.0,24,IL,2019-05-01,0
LC003870,10000,36,16.47,353.9,C,C5,2 years,MORTGAGE,16195,Fully Paid,credit_card,34.9,0,7,0,8.4,20,FL,2021-03-01,0
LC003871,7500,36,32.17,327.37,G,G1,< 1 year,OWN,56246,Fully Paid,credit_card,24.94,0,23,0,30.7,28,PA,2022-05-01,0
LC003872,7500,36,19.9,278.34,D,D1,3 years,OWN,33198,Current,major_purchase,35.33,0,10,0,4.3,17,MO,2020-08-01,0
LC003873,40000,36,10.53,1300.66,B,B2,6 years,MORTGAGE,77728,Fully Paid,debt_consolidation,28.76,0,10,0,87.9,20,TX,2016-01-01,0
LC003874,10000,36,21.44,379.01,E,E4,2 years,RENT,71984,Fully Paid,moving,25.83,1,12,0,47.5,18,GA,2019-02-01,0
LC003875,35000,36,6.81,1077.66,A,A4,6 years,MORTGAGE,38491,Current,other,35.95,0,29,0,7.4,29,MD,2015-11-01,0
LC003876,30000,36,18.54,1092.72,D,D2,7 years,MORTGAGE,126521,Fully Paid,debt_consolidation,16.68,3,7,0,56.3,9,WA,2016-06-01,0
LC003877,20000,60,5.16,378.89,A,A1,< 1 year,RENT,127409,Current,debt_consolidation,24.4,3,10,0,45.6,29,MA,2018-02-01,0
LC003878,35000,36,24.54,1383.09,E,E2,7 years,RENT,66981,Current,credit_card,31.51,0,14,0,87.7,21,GA,2022-12-01,0
LC003879,7500,36,6.69,230.52,A,A1,2 years,MORTGAGE,129647,Fully Paid,other,35.11,2,19,1,41.8,22,FL,2018-08-01,0
LC003880,10000,36,14.13,342.41,C,C4,< 1 year,RENT,77152,Fully Paid,other,23.06,0,8,0,68.5,28,VA,2019-10-01,0
LC003881,15000,36,29.84,635.46,G,G1,3 years,MORTGAGE,42644,Charged Off,small_business,2.66,0,10,0,79.4,20,MD,2017-08-01,1
LC003882,40000,60,28.56,1258.98,F,F2,2 years,MORTGAGE,40050,Charged Off,other,34.47,0,26,0,53.2,27,TX,2020-02-01,1
LC003883,40000,36,13.17,1351.04,C,C3,3 years,OTHER,36527,Fully Paid,debt_consolidation,44.2,0,27,0,5.0,36,IL,2017-09-01,0
LC003884,25000,36,27.84,1031.93,F,F5,2 years,MORTGAGE,44681,Fully Paid,home_improvement,12.83,0,16,0,29.4,27,VA,2021-10-01,0
LC003885,15000,36,26.87,611.33,F,F4,4 years,RENT,39853,Charged Off,small_business,21.59,0,23,0,47.5,29,IL,2021-01-01,1
LC003886,5000,36,5.85,151.77,A,A4,1 year,RENT,134363,Fully Paid,debt_consolidation,25.83,1,3,1,55.8,9,OH,2022-03-01,0
LC003887,25000,60,21.4,681.97,E,E3,9 years,MORTGAGE,61210,Fully Paid,credit_card,21.63,4,24,0,14.5,44,TN,2019-04-01,0
LC003888,20000,60,7.19,397.82,A,A4,7 years,OWN,78450,Fully Paid,major_purchase,25.16,0,21,0,88.1,36,NC,2022-08-01,0
LC003889,20000,36,6.35,611.62,A,A2,7 years,MORTGAGE,144274,Current,home_improvement,12.86,0,7,0,14.9,20,IL,2019-08-01,0
LC003890,7500,60,28.25,234.65,F,F4,< 1 year,RENT,112128,Charged Off,credit_card,14.26,0,5,1,80.8,20,NJ,2020-10-01,1
LC003891,25000,36,32.6,1097.2,G,G5,5 years,OWN,73579,Default,debt_consolidation,31.74,0,15,0,21.5,15,IN,2020-06-01,1
LC003892,30000,36,11.77,993.14,B,B4,4 years,OTHER,74502,Late (31-120 days),other,22.73,0,25,0,54.8,31,IN,2019-10-01,1
LC003893,7500,60,16.11,182.82,C,C3,6 years,MORTGAGE,86069,Current,credit_card,18.94,1,28,0,80.5,45,MO,2015-10-01,0
LC003894,5000,36,23.76,195.53,E,E4,1 year,OWN,30577,Default,credit_card,39.15,0,22,0,5.0,24,NC,2020-01-01,1
LC003895,12000,36,8.51,378.87,A,A3,4 years,RENT,126749,Fully Paid,major_purchase,13.65,0,7,0,22.4,18,WA,2021-11-01,0
LC003896,40000,36,15.01,1386.81,C,C1,3 years,MORTGAGE,30533,Late (31-120 days),credit_card,17.67,0,13,1,34.2,21,PA,2017-07-01,1
LC003897,40000,36,13.17,1351.04,C,C4,9 years,OWN,75404,Fully Paid,major_purchase,38.83,0,17,0,90.7,35,TX,2020-02-01,0
LC003898,10000,60,13.65,230.87,C,C5,5 years,OWN,22400,Fully Paid,credit_card,36.3,0,6,0,27.6,19,IN,2020-01-01,0
LC003899,10000,36,22.06,382.21,E,E2,3 years,RENT,52964,Current,small_business,5.92,0,18,0,64.4,19,PA,2018-04-01,0
LC003900,40000,36,14.99,1386.42,C,C5,7 years,OWN,110931,Fully Paid,other,26.22,0,4,0,93.4,22,NY,2022-08-01,0
LC003901,35000,36,11.89,1160.66,B,B5,7 years,MORTGAGE,98223,Fully Paid,debt_consolidation,5.58,0,23,0,65.7,40,WA,2015-11-01,0
LC003902,20000,36,13.5,678.71,C,C5,< 1 year,RENT,38052,Fully Paid,debt_consolidation,3.25,1,30,2,17.7,33,WI,2021-04-01,0
LC003903,25000,36,19.15,918.3,D,D1,8 years,MORTGAGE,45475,Current,home_improvement,41.82,3,20,0,16.6,21,NJ,2022-12-01,0
LC003904,30000,60,13.35,687.98,C,C2,8 years,RENT,94263,Fully Paid,small_business,2.35,1,30,0,28.6,36,NJ,2016-10-01,0
LC003905,12000,36,5.77,363.81,A,A5,6 years,MORTGAGE,55262,Current,credit_card,29.54,0,12,0,97.6,21,NJ,2018-04-01,0
LC003906,35000,60,24.64,1019.92,E,E3,2 years,MORTGAGE,28616,Fully Paid,credit_card,35.96,0,12,0,78.5,28,VA,2017-03-01,0
LC003907,40000,36,13.66,1360.51,C,C3,3 years,RENT,59397,Current,home_improvement,26.83,0,13,0,95.4,21,TX,2021-09-01,0
LC003908,7500,36,9.28,239.48,B,B1,10+ years,RENT,62998,Current,debt_consolidation,43.73,0,24,2,6.7,27,AZ,2017-09-01,0
LC003909,5000,60,19.95,132.33,D,D3,4 years,RENT,78870,Fully Paid,other,26.19,0,24,0,1.0,43,TN,2015-05-01,0
LC003910,40000,36,6.4,1224.14,A,A3,10+ years,RENT,81602,Fully Paid,credit_card,7.48,2,18,0,44.1,35,OH,2020-10-01,0
LC003911,35000,60,23.51,996.95,E,E3,10+ years,RENT,44681,Late (31-120 days),credit_card,16.28,2,3,0,1.4,4,FL,2019-04-01,1
LC003912,7500,60,28.8,237.15,F,F3,6 years,RENT,52322,Charged Off,credit_card,36.01,1,7,0,30.7,8,OH,2021-01-01,1
LC003913,10000,60,15.74,241.8,C,C5,< 1 year,MORTGAGE,35893,Fully Paid,debt_consolidation,11.28,0,15,0,81.4,25,AZ,2022-10-01,0
LC003914,7500,36,8.54,236.9,A,A5,< 1 year,MORTGAGE,29936,Charged Off,debt_consolidation,21.63,0,9,0,23.0,23,MO,2017-06-01,1
LC003915,25000,36,17.05,891.94,D,D1,< 1 year,RENT,62541,Charged Off,other,38.73,0,15,0,2.6,19,AZ,2016-03-01,1
LC003916,40000,36,11.02,1309.93,B,B4,9 years,MORTGAGE,49753,Fully Paid,car,21.66,0,11,0,44.3,20,AZ,2017-06-01,0
LC003917,10000,36,13.92,341.39,C,C5,6 years,RENT,51701,Current,credit_card,0.36,0,13,1,19.0,19,MD,2016-10-01,0
LC003918,5000,36,18.98,183.23,D,D4,10+ years,MORTGAGE,62907,Current,debt_consolidation,43.7,2,27,1,58.5,32,MO,2017-04-01,0
LC003919,5000,36,6.4,153.02,A,A5,9 years,MORTGAGE,87046,Fully Paid,medical,15.64,0,14,0,88.6,23,MD,2021-12-01,0
LC003920,12000,60,12.92,272.55,B,B4,9 years,RENT,104105,Fully Paid,credit_card,27.45,0,30,1,11.6,45,PA,2019-01-01,0
LC003921,12000,36,14.27,411.71,C,C2,1 year,RENT,55997,Fully Paid,home_improvement,40.72,0,15,0,64.7,17,NJ,2018-10-01,0
LC003922,15000,60,10.55,322.78,B,B1,3 years,RENT,123950,Current,car,26.23,0,4,0,85.1,6,NC,2017-08-01,0
LC003923,5000,36,19.97,185.74,D,D2,5 years,RENT,92773,Fully Paid,credit_card,34.22,0,10,0,25.8,17,MO,2019-12-01,0
LC003924,40000,36,6.37,1223.59,A,A5,6 years,MORTGAGE,108370,Current,credit_card,11.76,0,15,0,7.7,20,TN,2016-05-01,0
LC003925,7500,36,5.72,227.21,A,A5,3 years,OTHER,115391,Fully Paid,debt_consolidation,36.16,2,20,0,45.8,28,AZ,2021-09-01,0
LC003926,12000,36,9.15,382.44,B,B2,3 years,RENT,34817,Fully Paid,other,19.48,0,19,0,15.2,26,CA,2015-10-01,0
LC003927,25000,60,9.35,523.22,B,B5,6 years,MORTGAGE,48667,Fully Paid,debt_consolidation,19.66,1,20,0,63.3,28,MD,2015-12-01,0
LC003928,10000,60,25.87,298.64,F,F2,< 1 year,RENT,83086,Default,debt_consolidation,43.66,1,9,0,38.2,22,TN,2020-07-01,1
LC003929,15000,36,20.86,564.05,D,D2,5 years,MORTGAGE,78711,Late (31-120 days),debt_consolidation,35.82,2,17,0,69.8,21,WI,2020-09-01,1
LC003930,25000,36,8.61,790.46,A,A3,4 years,MORTGAGE,103772,Fully Paid,credit_card,0.82,0,29,0,64.3,37,WI,2020-01-01,0
LC003931,20000,60,14.02,465.57,C,C2,9 years,MORTGAGE,71175,Current,debt_consolidation,7.34,4,28,0,69.3,33,OH,2015-08-01,0
LC003932,15000,36,16.34,529.88,C,C3,10+ years,MORTGAGE,85179,Fully Paid,debt_consolidation,6.62,0,18,0,66.0,36,MA,2017-09-01,0
LC003933,25000,36,11.37,822.86,B,B4,4 years,MORTGAGE,46550,Fully Paid,debt_consolidation,44.53,0,8,0,92.7,10,IN,2022-12-01,0
LC003934,5000,60,14.74,118.27,C,C5,10+ years,RENT,45535,Current,medical,16.07,0,19,0,36.0,26,TX,2018-05-01,0
LC003935,25000,36,23.59,975.45,E,E4,4 years,MORTGAGE,35281,Current,debt_consolidation,21.15,0,22,0,41.3,37,WA,2016-12-01,0
LC003936,25000,36,29.68,1056.91,G,G5,1 year,RENT,47033,Fully Paid,debt_consolidation,24.83,0,3,0,51.2,18,NJ,2022-09-01,0
LC003937,35000,60,12.71,791.17,B,B3,4 years,OWN,47990,Fully Paid,other,15.8,0,27,0,93.9,40,AZ,2020-03-01,0
LC003938,7500,60,15.83,181.71,C,C4,2 years,OWN,67301,Current,debt_consolidation,26.18,1,15,1,62.9,18,NJ,2021-11-01,0
LC003939,40000,36,15.59,1398.2,C,C4,5 years,MORTGAGE,50771,Current,small_business,17.23,1,4,0,79.6,4,PA,2022-04-01,0
LC003940,40000,36,12.51,1338.34,B,B2,5 years,OTHER,50940,Current,other,41.17,0,23,0,82.4,25,FL,2015-07-01,0
LC003941,30000,36,11.38,987.57,B,B4,9 years,RENT,154241,Fully Paid,credit_card,29.99,3,4,1,3.9,7,MO,2017-08-01,0
LC003942,30000,36,17.12,1071.37,D,D2,1 year,MORTGAGE,93392,Fully Paid,debt_consolidation,17.84,1,27,1,44.8,34,MO,2015-03-01,0
LC003943,30000,60,22.73,841.07,E,E5,7 years,OWN,142089,Fully Paid,debt_consolidation,42.56,0,9,0,2.5,20,FL,2017-10-01,0
LC003944,12000,36,16.87,427.06,C,C5,6 years,MORTGAGE,61334,Current,debt_consolidation,4.61,0,30,0,9.8,44,OH,2020-06-01,0
LC003945,12000,36,15.46,418.69,C,C3,2 years,OWN,105595,Fully Paid,other,24.43,4,17,0,85.9,25,FL,2020-07-01,0
LC003946,40000,36,18.8,1462.2,D,D5,6 years,OWN,62843,Fully Paid,debt_consolidation,33.82,0,12,2,86.1,14,MA,2016-08-01,0
LC003947,30000,36,17.31,1074.22,D,D2,7 years,OWN,72989,Fully Paid,debt_consolidation,25.36,0,19,0,25.1,34,MO,2021-04-01,0
LC003948,12000,36,14.94,415.63,C,C4,6 years,OWN,82957,Fully Paid,debt_consolidation,30.6,0,13,0,12.8,30,NY,2020-10-01,0
LC003949,12000,60,8.59,246.72,A,A4,2 years,MORTGAGE,109288,Fully Paid,home_improvement,12.9,0,8,0,33.9,24,MD,2016-04-01,0
LC003950,7500,60,24.4,217.5,E,E5,1 year,MORTGAGE,119045,Fully Paid,credit_card,31.59,0,19,0,80.8,35,OH,2019-04-01,0
LC003951,40000,36,17.86,1443.29,D,D4,4 years,RENT,40353,Fully Paid,credit_card,41.1,0,21,0,39.1,38,TN,2022-03-01,0
LC003952,12000,60,14.47,282.15,C,C3,3 years,OWN,62266,Default,home_improvement,36.02,0,17,0,66.4,33,MD,2022-04-01,1
LC003953,15000,36,19.3,552.12,D,D1,10+ years,MORTGAGE,34544,Fully Paid,other,37.92,0,9,0,74.5,23,MA,2017-02-01,0
LC003954,40000,60,20.0,1059.76,D,D3,10+ years,MORTGAGE,50048,Current,debt_consolidation,13.05,0,10,0,71.3,16,NC,2021-11-01,0
LC003955,7500,60,20.35,200.17,D,D4,3 years,OWN,44906,Default,small_business,37.72,0,10,0,64.8,16,GA,2016-02-01,1
LC003956,25000,60,26.65,758.16,F,F4,4 years,RENT,40149,Fully Paid,home_improvement,17.19,0,12,0,17.6,27,AZ,2021-04-01,0
LC003957,30000,36,11.22,985.29,B,B2,6 years,OWN,25678,Current,debt_consolidation,11.27,4,10,0,19.2,23,NC,2020-11-01,0
LC003958,25000,36,6.11,761.8,A,A2,5 years,RENT,145602,Fully Paid,home_improvement,23.34,0,25,0,51.5,30,WI,2021-09-01,0
LC003959,25000,36,8.41,788.15,A,A3,9 years,RENT,189294,Fully Paid,credit_card,41.73,0,14,1,71.3,30,IN,2020-11-01,0
LC003960,5000,60,8.2,101.86,A,A2,< 1 year,RENT,49208,Current,home_improvement,40.63,0,26,0,53.5,33,NY,2018-04-01,0
LC003961,15000,36,17.95,541.91,D,D3,6 years,MORTGAGE,48775,Current,moving,44.62,0,12,0,70.1,23,TN,2015-02-01,0
LC003962,35000,60,14.86,830.08,C,C4,5 years,RENT,173886,Fully Paid,credit_card,32.55,0,28,0,99.4,41,NC,2016-05-01,0
LC003963,5000,36,11.7,165.36,B,B1,1 year,RENT,89926,Charged Off,debt_consolidation,43.45,0,21,0,91.5,33,WA,2015-03-01,1
LC003964,10000,60,5.53,191.15,A,A5,3 years,RENT,66931,Fully Paid,other,15.66,0,3,1,13.0,21,IN,2016-04-01,0
LC003965,30000,36,18.68,1094.83,D,D2,2 years,OWN,42279,Charged Off,credit_card,27.76,1,26,0,93.8,37,MD,2021-01-01,1
LC003966,7500,60,5.22,142.29,A,A4,3 years,RENT,41920,Fully Paid,medical,18.85,0,26,0,85.6,32,NJ,2022-01-01,0
LC003967,20000,60,9.39,418.96,B,B1,9 years,OWN,84959,Current,credit_card,6.01,5,4,0,15.2,19,NC,2015-12-01,0
LC003968,40000,60,26.27,1204.02,F,F4,7 years,OTHER,59905,Fully Paid,home_improvement,40.66,0,5,0,81.0,9,MI,2022-09-01,0
LC003969,40000,60,8.49,820.47,A,A2,5 years,OWN,50310,Fully Paid,home_improvement,0.04,0,27,2,22.5,39,WA,2016-03-01,0
LC003970,35000,36,17.66,1259.37,D,D2,9 years,RENT,88157,Fully Paid,major_purchase,43.38,0,26,0,74.7,40,NC,2022-05-01,0
LC003971,20000,60,7.66,402.28,A,A3,3 years,OWN,66143,Current,debt_consolidation,3.5,0,23,0,47.6,23,PA,2019-11-01,0
